,Unnamed: 0,Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits,ratings,difficulties,num_ratings
1008,1008,2022-23,Fall,CS,3744,Intro GUI Programming/Graphics,Gracanin,3.13,25.0,21.3,11.3,18.8,7.5,2.5,5.0,1.3,0.0,2.5,0.0,5.0,13,80,83303,3,1.6,4.4,7.0
1009,1009,2018-19,Spring,CS,3604,Professionalism in Computing,Dunlap,3.87,81.5,12.3,0.0,0.0,3.7,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0,81,12812,3,5.0,1.0,4.0
1010,1010,2018-19,Spring,CS,3724,Human-Computr Intrctn,Harrison,3.79,74.1,13.6,3.7,3.7,2.5,0.0,1.2,0.0,0.0,0.0,0.0,1.2,3,81,12819,3,4.3,2.8,36.0
1011,1011,2020-21,Fall,CS,1054,Intro to Programming in Java,Farghally,2.9,21.0,14.8,16.0,11.1,4.9,7.4,13.6,2.5,1.2,0.0,2.5,4.9,1,81,82936,3,4.7,3.3,3.0
1012,1012,2021-22,Fall,CS,5244,Web Application Development,Kulczycki,3.86,76.5,12.3,4.9,4.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81,83207,3,3.0,3.4,3.0
1013,1013,2018-19,Spring,CS,4114,Formal Languages,Mohammed,2.92,13.4,12.2,14.6,26.8,7.3,4.9,9.8,3.7,2.4,4.9,0.0,0.0,0,82,12824,3,4.7,3.3,3.0
1014,1014,2019-20,Fall,CS,2104,Intro to Problem Solving in CS,Esakia,3.56,34.1,34.1,14.6,3.7,8.5,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0,82,82775,3,4.5,1.5,2.0
1015,1015,2020-21,Fall,CS,3604,Professionalism in Computing,Dunlap,3.75,73.2,8.5,9.8,2.4,1.2,1.2,1.2,0.0,0.0,2.4,0.0,0.0,1,82,83026,3,5.0,1.0,4.0
1016,1016,2020-21,Fall,CS,3704,Intermed Software Des,Servant Cortes,3.89,87.8,6.1,3.7,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.2,0,82,83031,3,,,
1017,1017,2021-22,Spring,CS,3214,Computer Systems,Hu,2.93,28.0,3.7,19.5,6.1,14.6,6.1,7.3,6.1,2.4,2.4,0.0,3.7,5,82,20351,3,1.5,4.5,9.0
1018,1018,2022-23,Spring,CS,4114,Formal Languages,Shaffer,2.93,20.7,11.0,11.0,13.4,13.4,8.5,11.0,7.3,0.0,2.4,0.0,1.2,2,82,13406,3,3.7,3.4,18.0
1019,1019,2023-24,Fall,CS,3604,Professionalism in Computing,Fan,3.76,84.1,3.7,0.0,2.4,2.4,2.4,1.2,1.2,0.0,1.2,1.2,0.0,2,82,83368,3,5.0,2.0,1.0
1020,1020,2023-24,Fall,CS,3704,Intermed Software Des,Meng,3.47,34.1,28.0,0.0,25.6,9.8,0.0,1.2,0.0,0.0,0.0,1.2,0.0,2,82,83375,3,5.0,2.1,14.0
1021,1021,2019-20,Fall,CS,3304,Comparative Languages,Tilevich,3.24,13.3,27.7,19.3,16.9,10.8,6.0,3.6,1.2,1.2,0.0,0.0,0.0,1,83,82822,3,4.1,2.5,4.0
1022,1022,2019-20,Spring,CS,2114,Softw Des & Data Structures,Farghally,3.28,24.1,16.9,24.1,19.3,8.4,3.6,0.0,0.0,0.0,0.0,1.2,2.4,1,83,19702,3,4.7,3.3,3.0
1023,1023,2020-21,Fall,CS,4104,Data and Algorithm Analysis,Sandu,3.26,24.1,28.9,12.0,13.3,7.2,2.4,6.0,3.6,0.0,0.0,0.0,2.4,0,83,83037,3,3.1,3.6,10.0
1024,1024,2020-21,Spring,CS,2984,SS:Intermediate Prog in Python,Wenskovitch,3.4,59.0,12.0,8.4,1.2,1.2,3.6,3.6,3.6,2.4,0.0,0.0,4.8,5,83,21395,3,4.1,2.9,18.0
1025,1025,2021-22,Spring,CS,3304,Comparative Languages,Gulzar,2.84,16.9,13.3,18.1,10.8,12.0,8.4,3.6,6.0,0.0,6.0,0.0,4.8,15,83,13279,3,0.0,0.0,0.0
1026,1026,2022-23,Fall,CS,4104,Data and Algorithm Analysis,Hamouda,3.56,55.4,12.0,12.0,8.4,3.6,4.8,1.2,0.0,0.0,1.2,0.0,1.2,2,83,83309,3,5.0,1.9,4.0
1027,1027,2022-23,Fall,CS,1064,Intro to Programming in Python,Lewis,3.59,51.8,18.1,12.0,9.6,2.4,1.2,2.4,1.2,0.0,0.0,0.0,1.2,1,83,92074,3,5.0,3.6,38.0
1028,1028,2018-19,Spring,CS,2506,Intro to Computer Organization,McQuain,2.88,16.7,10.7,9.5,25.0,8.3,2.4,20.2,0.0,2.4,3.6,0.0,1.2,14,84,12791,3,2.9,4.3,23.0
1029,1029,2019-20,Fall,CS,3114,Data Structures and Algorithms,Cao,2.99,17.9,14.3,19.0,11.9,14.3,9.5,6.0,2.4,0.0,0.0,0.0,4.8,4,84,82817,3,2.0,4.9,13.0
1030,1030,2021-22,Fall,CS,3604,Professionalism in Computing,Dunlap,3.87,85.7,3.6,4.8,4.8,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0,84,83110,3,5.0,1.0,4.0
1031,1031,2021-22,Fall,CS,3604,Professionalism in Computing,Dunlap,3.79,77.4,8.3,3.6,3.6,3.6,1.2,1.2,0.0,1.2,0.0,0.0,0.0,0,84,83111,3,5.0,1.0,4.0
1032,1032,2021-22,Spring,CS,3604,Professionalism in Computing,Dunlap,3.83,72.6,16.7,4.8,0.0,3.6,1.2,1.2,0.0,0.0,0.0,0.0,0.0,1,84,13282,3,5.0,1.0,4.0
1033,1033,2021-22,Spring,CS,3604,Professionalism in Computing,Dunlap,3.83,73.8,16.7,3.6,2.4,2.4,0.0,0.0,0.0,0.0,1.2,0.0,0.0,2,84,13283,3,5.0,1.0,4.0
1034,1034,2022-23,Fall,CS,5244,Web Application Development,Kulczycki,3.94,88.1,7.1,3.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84,91036,3,3.0,3.4,3.0
1035,1035,2022-23,Spring,CS,1064,Intro to Programming in Python,Lewis,3.33,26.2,29.8,16.7,8.3,2.4,7.1,4.8,2.4,0.0,1.2,0.0,1.2,1,84,13278,3,5.0,3.6,38.0
1036,1036,2019-20,Fall,CS,2505,Intro Computer Organization,Paul,2.69,14.1,8.2,2.4,21.2,5.9,10.6,31.8,2.4,0.0,1.2,2.4,0.0,18,85,82792,3,3.4,4.0,45.0
1037,1037,2019-20,Spring,CS,1114,Intro to Software Design,Barnette,2.97,10.6,12.9,25.9,21.2,5.9,8.2,9.4,0.0,1.2,2.4,0.0,2.4,0,85,19676,3,2.0,4.1,51.0
1038,1038,2020-21,Spring,CS,3704,Intermed Software Des,Alsafwan,3.99,95.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,85,13165,3,,,
1039,1039,2022-23,Fall,CS,2104,Intro to Problem Solving in CS,Cao,3.49,29.4,29.4,18.8,12.9,3.5,3.5,1.2,0.0,1.2,0.0,0.0,0.0,0,85,83223,3,2.0,4.9,13.0
1040,1040,2022-23,Fall,CS,3604,Professionalism in Computing,Dunlap,3.9,88.2,5.9,1.2,1.2,2.4,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0,85,83291,3,5.0,1.0,4.0
1041,1041,2022-23,Spring,CS,3604,Professionalism in Computing,Dunlap,3.68,67.1,11.8,7.1,5.9,1.2,2.4,2.4,0.0,0.0,2.4,0.0,0.0,1,85,13383,3,5.0,1.0,4.0
1042,1042,2020-21,Fall,CS,2505,Intro Computer Organization,McQuain,2.92,25.6,5.8,1.2,25.6,5.8,3.5,27.9,4.7,0.0,0.0,0.0,0.0,1,86,82991,3,2.9,4.3,23.0
1043,1043,2021-22,Fall,CS,3704,Intermed Software Des,Seyam,3.82,73.3,10.5,10.5,3.5,1.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1,86,83116,3,5.0,3.0,160.0
1044,1044,2022-23,Fall,CS,2104,Intro to Problem Solving in CS,Cao,3.5,36.0,24.4,15.1,12.8,4.7,5.8,0.0,0.0,0.0,1.2,0.0,0.0,2,86,83222,3,2.0,4.9,13.0
1045,1045,2022-23,Spring,CS,3744,Intro GUI Programming/Graphics,Lee,3.37,29.1,23.3,19.8,8.1,8.1,3.5,3.5,4.7,0.0,0.0,0.0,0.0,2,86,13400,3,3.9,2.8,19.0
1046,1046,2018-19,Fall,CS,4264,Principles Computer Security,Hicks,3.51,36.8,13.8,25.3,19.5,1.1,2.3,1.1,0.0,0.0,0.0,0.0,0.0,1,87,82726,3,0.0,0.0,0.0
1047,1047,2020-21,Fall,CS,3724,Human-Computr Intrctn,McCrickard,3.91,88.5,6.9,0.0,2.3,0.0,1.1,0.0,1.1,0.0,0.0,0.0,0.0,0,87,83033,3,4.5,3.4,15.0
1048,1048,2022-23,Fall,CS,3604,Professionalism in Computing,McCrickard,3.65,69.0,8.0,3.4,5.7,5.7,3.4,1.1,2.3,0.0,1.1,0.0,0.0,0,87,83289,3,4.5,3.4,15.0
1049,1049,2020-21,Spring,CS,3724,Human-Computr Intrctn,McCrickard,3.91,88.6,4.5,2.3,1.1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88,13169,3,4.5,3.4,15.0
1050,1050,2021-22,Spring,CS,3604,Professionalism in Computing,Dunlap,3.73,72.7,10.2,5.7,3.4,2.3,1.1,1.1,1.1,1.1,0.0,1.1,0.0,1,88,13284,3,5.0,1.0,4.0
1051,1051,2021-22,Spring,CS,3704,Intermed Software Des,Meng,3.5,25.0,35.2,21.6,8.0,4.5,4.5,1.1,0.0,0.0,0.0,0.0,0.0,2,88,13290,3,5.0,2.1,14.0
1052,1052,2022-23,Fall,CS,3604,Professionalism in Computing,Dunlap,3.76,78.4,9.1,3.4,1.1,1.1,2.3,0.0,2.3,1.1,0.0,1.1,0.0,0,88,83290,3,5.0,1.0,4.0
1053,1053,2023-24,Fall,CS,3604,Professionalism in Computing,Dunlap,3.93,84.1,12.5,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88,83370,3,5.0,1.0,4.0
1054,1054,2018-19,Fall,CS,4104,Data and Algorithm Analysis,Raghvendra,2.77,12.4,7.9,14.6,7.9,23.6,14.6,9.0,4.5,0.0,1.1,3.4,1.1,3,89,82723,3,3.0,4.5,2.0
1055,1055,2020-21,Fall,CS,2505,Intro Computer Organization,McQuain,3.17,30.3,7.9,12.4,24.7,2.2,5.6,14.6,1.1,0.0,1.1,0.0,0.0,3,89,82992,3,2.9,4.3,23.0
1056,1056,2021-22,Fall,CS,3114,Data Structures and Algorithms,Cao,3.03,13.5,15.7,24.7,16.9,9.0,9.0,5.6,1.1,0.0,1.1,0.0,3.4,12,89,83102,3,2.0,4.9,13.0
1057,1057,2021-22,Spring,CS,3744,Intro GUI Programming/Graphics,Gusukuma,3.36,38.2,24.7,12.4,9.0,3.4,3.4,0.0,2.2,0.0,3.4,0.0,3.4,4,89,13294,3,5.0,3.2,7.0
1058,1058,2022-23,Fall,CS,5525,Data Analytics,Skarzynski,3.91,97.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0,89,83410,3,4.0,1.5,2.0
1059,1059,2022-23,Fall,CS,1114,Intro to Software Design,Senger,2.73,24.7,13.5,7.9,7.9,7.9,7.9,11.2,2.2,3.4,4.5,0.0,9.0,25,89,90768,3,5.0,3.8,57.0
1060,1060,2022-23,Spring,CS,3604,Professionalism in Computing,Dunlap,3.79,68.5,19.1,2.2,2.2,5.6,1.1,0.0,1.1,0.0,0.0,0.0,0.0,0,89,13385,3,5.0,1.0,4.0
1061,1061,2019-20,Fall,CS,3604,Professionalism in Computing,Dunlap,3.64,65.6,12.2,4.4,4.4,6.7,1.1,3.3,0.0,1.1,0.0,0.0,1.1,0,90,82825,3,5.0,1.0,4.0
1062,1062,2019-20,Spring,CS,2114,Softw Des & Data Structures,Haqq,3.53,43.3,20.0,13.3,14.4,3.3,2.2,2.2,0.0,0.0,0.0,0.0,1.1,0,90,12952,3,3.3,4.8,42.0
1063,1063,2021-22,Fall,CS,2505,Intro Computer Organization,McPherson,2.41,11.0,1.1,7.7,15.4,25.3,0.0,20.9,2.2,2.2,3.3,2.2,8.8,14,91,83077,3,5.0,3.8,32.0
1064,1064,2021-22,Fall,CS,3304,Comparative Languages,Tilevich,2.59,9.9,5.5,6.6,27.5,16.5,7.7,4.4,8.8,2.2,1.1,6.6,3.3,18,91,83107,3,4.1,2.5,4.0
1065,1065,2021-22,Fall,CS,5644,Machine Learning with Big Data,Butler,3.62,54.9,16.5,6.6,12.1,4.4,2.2,3.3,0.0,0.0,0.0,0.0,0.0,0,91,83227,3,4.2,4.0,3.0
1066,1066,2021-22,Spring,CS,2506,Intro to Computer Organization,Jian,2.15,5.5,6.6,3.3,15.4,8.8,7.7,33.0,0.0,2.2,1.1,0.0,16.5,5,91,13226,3,2.8,4.5,10.0
1067,1067,2018-19,Fall,CS,2506,Intro to Computer Organization,Feng,2.75,14.1,4.3,6.5,28.3,8.7,10.9,15.2,7.6,2.2,1.1,0.0,1.1,13,92,82690,3,5.0,3.0,1.0
1068,1068,2018-19,Fall,CS,4804,Introduction to AI,Huang,3.37,32.6,21.7,13.0,14.1,7.6,3.3,3.3,2.2,1.1,0.0,1.1,0.0,0,92,89534,3,1.5,4.5,9.0
1069,1069,2020-21,Fall,CS,3304,Comparative Languages,Meng,3.4,43.0,15.1,15.1,11.8,4.3,4.3,1.1,0.0,0.0,1.1,3.2,1.1,1,93,83023,3,5.0,2.1,14.0
1070,1070,2022-23,Spring,CS,3604,Professionalism in Computing,Dunlap,3.73,71.0,10.8,6.5,5.4,1.1,2.2,1.1,0.0,1.1,0.0,1.1,0.0,1,93,13384,3,5.0,1.0,4.0
1071,1071,2021-22,Fall,CS,1064,Intro to Programming in Python,Lewis,3.59,52.1,17.0,12.8,9.6,2.1,0.0,3.2,2.1,0.0,1.1,0.0,0.0,1,94,83024,3,5.0,3.6,38.0
1072,1072,2021-22,Spring,CS,1064,Intro to Programming in Python,Lewis,3.68,61.7,17.0,7.4,3.2,3.2,3.2,2.1,2.1,0.0,0.0,0.0,0.0,0,94,13178,3,5.0,3.6,38.0
1073,1073,2022-23,Fall,CS,3704,Intermed Software Des,Seyam,3.21,27.7,19.1,17.0,13.8,6.4,2.1,4.3,2.1,2.1,4.3,1.1,0.0,1,94,90778,3,5.0,3.0,160.0
1074,1074,2023-24,Fall,CS,5244,Web Application Development,Kulczycki,3.89,85.1,9.6,3.2,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0,94,83480,3,3.0,3.4,3.0
1075,1075,2018-19,Spring,CS,3214,Computer Systems,Butt,3.03,17.9,12.6,22.1,22.1,4.2,6.3,5.3,3.2,1.1,1.1,1.1,3.2,4,95,12808,3,4.5,4.0,2.0
1076,1076,2020-21,Fall,CS,1064,Intro to Programming in Python,Lewis,3.69,68.4,4.2,13.7,7.4,2.1,2.1,0.0,0.0,1.1,1.1,0.0,0.0,0,95,82944,3,5.0,3.6,38.0
1077,1077,2020-21,Fall,CS,3114,Data Structures and Algorithms,Cao,3.46,47.9,11.5,15.6,3.1,10.4,7.3,1.0,2.1,0.0,0.0,1.0,0.0,2,96,83018,3,2.0,4.9,13.0
1078,1078,2021-22,Spring,CS,3214,Computer Systems,Williams,2.99,33.3,6.3,12.5,8.3,10.4,9.4,6.3,6.3,0.0,3.1,1.0,3.1,3,96,13277,3,4.6,2.9,16.0
1079,1079,2020-21,Fall,CS,3214,Computer Systems,Back,3.1,25.8,12.4,16.5,13.4,7.2,8.2,7.2,7.2,1.0,0.0,0.0,1.0,3,97,83021,3,3.4,4.5,18.0
1080,1080,2022-23,Fall,CS,5254,Mobile Application Development,Oliva,3.89,84.5,9.3,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,97,90895,3,2.5,2.1,17.0
1081,1081,2022-23,Fall,CS,1064,Intro to Programming in Python,Lewis,3.72,69.4,19.4,3.1,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2,98,83197,3,5.0,3.6,38.0
1082,1082,2022-23,Spring,CS,3704,Intermed Software Des,Alsafwan,3.89,82.7,9.2,4.1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,98,13391,3,,,
1083,1083,2021-22,Spring,CS,3214,Computer Systems,Back,2.99,36.4,7.1,7.1,7.1,15.2,7.1,6.1,6.1,2.0,1.0,0.0,5.1,2,99,13276,3,3.4,4.5,18.0
1084,1084,2020-21,Spring,CS,1064,Intro to Programming in Python,Lewis,3.6,63.0,13.0,6.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2,100,13053,3,5.0,3.6,38.0
1085,1085,2018-19,Spring,CS,3604,Professionalism in Computing,Dunlap,3.94,89.1,5.9,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,101,12813,3,5.0,1.0,4.0
1086,1086,2019-20,Fall,CS,2506,Intro to Computer Organization,Jian,2.37,10.9,10.9,9.9,3.0,8.9,15.8,18.8,0.0,0.0,13.9,0.0,7.9,14,101,82795,3,2.8,4.5,10.0
1087,1087,2019-20,Spring,CS,2984,SS:Intermediate Prog in Python,Wenskovitch,3.68,69.3,10.9,3.0,6.9,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0,101,21187,3,4.1,2.9,18.0
1088,1088,2021-22,Fall,CS,3304,Comparative Languages,McPherson,3.12,12.9,23.8,22.8,21.8,5.9,2.0,1.0,2.0,4.0,1.0,0.0,3.0,2,101,83106,3,5.0,3.8,32.0
1089,1089,2022-23,Fall,CS,3304,Comparative Languages,Gracanin,2.93,19.6,16.7,11.8,17.6,6.9,3.9,6.9,5.9,5.9,2.0,0.0,2.9,13,102,83287,3,1.6,4.4,7.0
1090,1090,2023-24,Fall,CS,4604,Int Data Base Mgt Sys,Hamouda,3.91,80.4,12.7,5.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,102,91143,3,5.0,1.9,4.0
1091,1091,2020-21,Spring,CS,3214,Computer Systems,Back,2.83,26.2,4.9,14.6,6.8,10.7,14.6,5.8,7.8,2.9,1.0,0.0,4.9,7,103,13153,3,3.4,4.5,18.0
1092,1092,2021-22,Fall,CS,2114,Softw Des & Data Structures,Haqq,3.07,22.3,19.4,18.4,14.6,2.9,9.7,1.9,2.9,0.0,1.9,1.0,4.9,5,103,83055,3,3.3,4.8,42.0
1093,1093,2021-22,Fall,CS,2506,Intro to Computer Organization,McQuain,2.61,20.4,1.9,11.7,9.7,11.7,2.9,28.2,5.8,0.0,0.0,1.0,6.8,30,103,83078,3,2.9,4.3,23.0
1094,1094,2018-19,Fall,CS,3114,Data Structures and Algorithms,Shaffer,3.45,54.8,14.4,5.8,8.7,5.8,4.8,0.0,0.0,1.0,0.0,0.0,4.8,9,104,82705,3,3.7,3.4,18.0
1095,1095,2020-21,Spring,CS,1114,Intro to Software Design,Feng,2.81,13.5,16.3,9.6,20.2,7.7,12.5,7.7,1.0,3.8,2.9,0.0,4.8,14,104,13071,3,5.0,3.0,1.0
1096,1096,2023-24,Fall,CS,3114,Data Structures and Algorithms,Nizamani,3.4,52.9,12.5,7.7,9.6,3.8,1.0,3.8,2.9,0.0,1.0,1.9,2.9,13,104,83358,3,3.3,2.9,34.0
1097,1097,2021-22,Fall,CS,3114,Data Structures and Algorithms,Cao,2.74,6.7,20.0,12.4,20.0,12.4,10.5,3.8,0.0,3.8,1.0,1.9,7.6,8,105,83101,3,2.0,4.9,13.0
1098,1098,2021-22,Spring,CS,5814,Introduction to Deep Learning,Reddy,3.53,39.0,17.1,20.0,16.2,4.8,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0,105,13440,3,3.5,3.4,14.0
1099,1099,2022-23,Fall,CS,3304,Comparative Languages,Gulzar,3.14,14.3,24.8,16.2,16.2,9.5,13.3,1.9,1.0,1.0,0.0,0.0,1.9,5,105,83286,3,0.0,0.0,0.0
1100,1100,2022-23,Spring,CS,2064,Intermediate Prog in Python,Sullivan,3.48,61.9,14.3,2.9,5.7,3.8,1.9,1.0,1.0,1.9,0.0,0.0,5.7,3,105,20525,3,2.6,4.1,19.0
1101,1101,2020-21,Spring,CS,2506,Intro to Computer Organization,Wenskovitch,2.64,14.2,9.4,15.1,17.9,9.4,9.4,8.5,0.9,0.9,1.9,0.0,12.3,12,106,13101,3,4.1,2.9,18.0
1102,1102,2020-21,Spring,CS,3214,Computer Systems,Butt,2.87,26.4,5.7,7.5,9.4,14.2,17.0,7.5,7.5,0.0,0.9,1.9,1.9,8,106,13152,3,4.5,4.0,2.0
1103,1103,2022-23,Spring,CS,4264,Principles Computer Security,Gao,3.7,63.2,11.3,11.3,4.7,5.7,2.8,0.9,0.0,0.0,0.0,0.0,0.0,0,106,13408,3,2.7,3.3,3.0
1104,1104,2019-20,Fall,CS,3114,Data Structures and Algorithms,Cao,3.18,28.0,17.8,15.9,13.1,9.3,6.5,1.9,1.9,0.9,0.0,0.0,4.7,9,107,82818,3,2.0,4.9,13.0
1105,1105,2018-19,Fall,CS,3114,Data Structures and Algorithms,Shaffer,3.63,64.8,11.1,4.6,9.3,4.6,0.9,0.9,0.9,0.9,0.0,0.0,1.9,6,108,82706,3,3.7,3.4,18.0
1106,1106,2018-19,Fall,CS,3724,Human-Computr Intrctn,McCrickard,3.71,53.7,25.9,9.3,7.4,0.0,0.9,2.8,0.0,0.0,0.0,0.0,0.0,1,108,82719,3,4.5,3.4,15.0
1107,1107,2019-20,Fall,CS,2506,Intro to Computer Organization,Feng,2.86,17.6,13.9,11.1,13.0,8.3,10.2,17.6,0.0,3.7,1.9,1.9,0.9,13,108,82794,3,5.0,3.0,1.0
1108,1108,2021-22,Spring,CS,5024,Ethics & Professionalism in CS,Farghally,3.98,95.4,2.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,108,20324,3,4.7,3.3,3.0
1109,1109,2022-23,Spring,CS,2505,Intro Computer Organization,Senger,2.81,17.6,13.0,11.1,14.8,14.8,5.6,10.2,0.9,2.8,2.8,0.0,6.5,10,108,13322,3,2.6,3.8,57.0
1110,1110,2021-22,Fall,CS,3214,Computer Systems,Butt,3.09,28.4,17.4,12.8,10.1,6.4,3.7,13.8,1.8,0.9,0.0,0.0,4.6,9,109,83104,3,4.5,4.0,2.0
1111,1111,2021-22,Spring,CS,1114,Intro to Software Design,Senger,2.78,21.1,10.1,11.0,12.8,11.0,7.3,9.2,4.6,0.9,6.4,0.9,4.6,25,109,13186,3,5.0,3.0,1.0
1112,1112,2022-23,Fall,CS,3114,Data Structures and Algorithms,Sullivan,3.0,28.4,13.8,7.3,16.5,7.3,9.2,7.3,1.8,0.9,0.9,0.9,5.5,14,109,83281,3,2.6,4.1,19.0
1113,1113,2020-21,Fall,CS,1114,Intro to Software Design,Barnette,2.74,8.2,10.0,14.5,20.0,15.5,10.0,10.9,0.0,2.7,3.6,3.6,0.9,2,110,82954,3,2.0,4.1,51.0
1114,1114,2022-23,Spring,CS,3304,Comparative Languages,Tilevich,2.98,26.4,14.5,15.5,9.1,10.0,4.5,5.5,3.6,1.8,0.0,4.5,4.5,2,110,13380,3,4.1,2.5,4.0
1115,1115,2018-19,Fall,CS,1114,Intro to Software Design,Irwin,2.79,19.8,14.4,6.3,12.6,9.9,12.6,7.2,5.4,1.8,5.4,0.9,3.6,26,111,82668,3,4.5,3.5,2.0
1116,1116,2018-19,Spring,CS,1114,Intro to Software Design,Kotut,2.86,12.6,17.1,12.6,18.0,9.0,8.1,12.6,2.7,1.8,0.0,1.8,3.6,13,111,12761,3,2.8,4.0,16.0
1117,1117,2020-21,Spring,CS,3304,Comparative Languages,McPherson,3.59,61.6,10.7,7.1,9.8,3.6,0.0,4.5,0.9,0.0,0.0,0.0,1.8,0,112,13155,3,5.0,3.8,32.0
1118,1118,2023-24,Fall,CS,1114,Intro to Software Design,Mohammadrezaei,2.79,26.8,15.2,11.6,4.5,7.1,8.9,2.7,6.3,2.7,1.8,3.6,8.9,20,112,83284,3,1.8,4.0,4.0
1119,1119,2023-24,Fall,CS,2505,Intro Computer Organization,Senger,3.11,20.5,15.2,16.1,17.0,12.5,6.3,8.0,2.7,0.0,0.0,0.0,1.8,7,112,83334,3,2.6,3.8,57.0
1120,1120,2020-21,Fall,CS,2506,Intro to Computer Organization,Jian,2.73,6.2,9.7,11.5,21.2,16.8,13.3,13.3,3.5,0.0,1.8,0.0,2.7,4,113,82995,3,2.8,4.5,10.0
1121,1121,2020-21,Spring,CS,2506,Intro to Computer Organization,Nikolopoulos,3.08,23.9,15.9,12.4,17.7,10.6,7.1,6.2,0.0,0.9,0.0,0.9,4.4,4,113,13102,3,3.6,4.0,7.0
1122,1122,2022-23,Spring,CS,3114,Data Structures and Algorithms,Sullivan,2.79,35.4,8.0,7.1,7.1,7.1,7.1,8.0,1.8,2.7,2.7,4.4,8.8,10,113,13375,3,2.6,4.1,19.0
1123,1123,2023-24,Fall,CS,3114,Data Structures and Algorithms,Cao,3.19,16.8,26.5,12.4,18.6,9.7,8.8,5.3,0.0,0.0,0.0,0.0,1.8,9,113,83359,3,2.0,4.9,13.0
1124,1124,2021-22,Spring,CS,3304,Comparative Languages,McPherson,3.2,33.3,14.9,9.6,13.2,9.6,7.9,3.5,3.5,0.9,1.8,0.0,1.8,2,114,13280,3,5.0,3.8,32.0
1125,1125,2018-19,Fall,CS,3304,Comparative Languages,Poursardar,3.79,67.8,13.0,12.2,5.2,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,3,115,82708,3,2.8,3.0,12.0
1126,1126,2020-21,Fall,CS,2506,Intro to Computer Organization,Jian,2.74,8.6,3.4,18.1,23.3,13.8,11.2,12.9,3.4,0.0,2.6,0.0,2.6,6,116,82994,3,2.8,4.5,10.0
1127,1127,2022-23,Fall,CS,2505,Intro Computer Organization,Senger,2.99,18.1,25.0,21.6,7.8,4.3,6.0,4.3,0.9,0.9,1.7,1.7,7.8,6,116,83255,3,5.0,3.8,57.0
1128,1128,2018-19,Fall,CS,1044,Intro Prog in C,Stevens,3.13,31.6,14.5,12.8,12.0,3.4,8.5,8.5,3.4,0.0,1.7,0.9,2.6,5,117,82641,3,2.1,3.6,13.0
1129,1129,2019-20,Fall,CS,3304,Comparative Languages,Tilevich,3.18,14.5,25.6,17.9,15.4,10.3,6.0,6.0,2.6,0.0,1.7,0.0,0.0,1,117,82821,3,4.1,2.5,4.0
1130,1130,2020-21,Fall,CS,3304,Comparative Languages,Tilevich,3.46,29.1,29.9,19.7,8.5,3.4,4.3,4.3,0.0,0.9,0.0,0.0,0.0,1,117,83022,3,4.1,2.5,4.0
1131,1131,2022-23,Fall,CS,3214,Computer Systems,Li,2.65,19.7,3.4,8.5,12.8,9.4,16.2,10.3,10.3,4.3,0.9,0.0,4.3,10,117,83284,3,3.0,4.0,18.0
1132,1132,2019-20,Fall,CS,2505,Intro Computer Organization,McQuain,2.95,26.9,6.7,3.4,21.0,10.1,4.2,23.5,0.8,0.0,2.5,0.8,0.0,21,119,82793,3,2.9,4.3,23.0
1133,1133,2022-23,Fall,CS,2506,Intro to Computer Organization,Jian,2.71,15.1,7.6,10.9,19.3,16.8,8.4,5.9,3.4,0.0,6.7,0.0,5.9,16,119,83258,3,2.8,4.5,10.0
